Lockie Ferguson,8.28,48.73,0.0252101,0.0
Shimron Hetmyer,40.86,110.3,0.120245,0.24
Dominic Wesonga,20.33,56.48,1.25,0.0
James Tredwell,11.64,67.35,0.053719,0.0
Rahmat Shah,36.38,70.83,0.0661947,0.295082
Vaughn van Jaarsveld,4.5,60.0,0.0,0.0
Irfan Pathan,23.39,79.54,0.0922205,0.0416667
Angelo Perera,13.0,67.24,0.0517241,0.0
Mohammad Naveed,16.54,122.91,0.188854,0.0
Brad Haddin,31.53,84.24,0.0990286,0.142857
Peter Gillespie,0.5,14.28,0.0,0.0
Shaiman Anwar,31.25,82.53,0.0974949,0.3
Leon Johnson,16.33,56.0,2.0,0.166667
Dilruwan Perera,12.66,76.38,0.080402,0.0
Sunil Ambris,105.33,105.33,0.13,0.333333
Ankur Vasishta,12.0,52.17,0.0144928,0.0
Craig Wallace,18.3,95.31,0.101562,0.125
David Obuya,19.35,63.46,0.076815,0.0810811
Virender Sehwag,35.05,104.33,0.159919,0.211155
Sanjayan Thuraisingam,6.42,41.66,0.0555556,0.0
Marcus North,3.0,31.57,0.0,0.0
Fazle Mahmud,0.0,0.0,0.0,0.0
Greg Lamb,17.9,51.7,0.0183727,0.0
Steven Davies,30.5,105.62,4.5,0.125
Shane Snater,6.0,85.71,0.0714286,0.0
Anthony Martin,10.0,34.48,0.0,0.0
Naman Ojha,1.0,14.28,0.0,0.0
Joe Root,50.47,87.15,0.076961,0.333333
Varun Aaron,8.0,53.33,0.0666667,0.0
Sikandar Raza,33.98,80.92,0.0871943,0.173913
Chris Cairns,29.46,84.26,0.0847804,0.139535
Sachith Pathirana,25.53,86.68,2.11111,0.0555556
Sharafuddin Ashraf,8.83,63.09,0.266667,0.0
Aftab Alam,13.2,69.47,0.0947368,0.0
Sharjeel Khan,32.48,113.4,0.184358,0.28
Chris Tremain,23.0,62.16,0.75,0.0
Asif Iqbal,8.0,100.0,0.25,0.0
Javed Ahmadi,24.89,76.21,0.100471,0.166667
Mirwais Ashraf,14.33,71.27,0.0699816,0.0217391
Amjad Javed,19.91,89.51,0.134831,0.0666667
Matthew Cross,23.8,77.71,0.0889796,0.111111
Gurdeep Singh,1.0,4.34,0.0,0.0
Jonathan Trott,51.25,77.06,0.0598688,0.382353
Michael Chinouya,6.0,75.0,0.125,0.0
Kyle Hodsoll,2.0,28.57,0.0,0.0
Stuart Meaker,1.0,12.5,0.0,0.0
Rohan Mustafa,21.35,68.17,0.0782698,0.0645161
Ryan Murray,27.0,60.67,0.0449438,0.0
Darron Reekers,25.31,117.03,4.57895,0.0526316
Tanmay Mishra,34.18,73.53,0.059322,0.190476
Hammad Azam,16.0,61.06,0.636364,0.0
Mark Watt,17.25,78.4,0.0681818,0.0
Amir Hamza,3.28,24.46,0.0106383,0.0
Iain Wardlaw,3.5,52.5,0.0909091,0.0
Dawlat Zadran,20.08,79.68,0.0936508,0.0
Tom Sole,9.25,127.58,0.857143,0.0
Justin Kemp,31.5,83.12,0.0868609,0.129412
Carlton Baugh,20.08,67.03,0.0611961,0.0
Shaun Udal,11.66,76.08,0.0909091,0.0
Omer Hussain,9.0,44.05,0.75,0.0
Dinesh Chandimal,32.42,74.12,1.94521,0.178082
Tyson Gordon,5.4,45.76,0.0338983,0.0
Corey Anderson,27.72,108.72,0.138235,0.102041
Henk-Jan Mol,8.37,36.61,0.0273224,0.0
Cameron McAuslan,17.5,48.61,2.0,0.0
Ajantha Mendis,8.17,71.48,0.206897,0.0
Mathew Sinclair,28.34,62.51,0.0560882,0.185185
Devon Smith,24.62,70.31,2.53191,0.12766
Kraigg Brathwaite,27.8,57.55,0.0310559,0.1
Phil Jaques,20.83,71.02,0.0965909,0.166667
Ian Bradshaw,12.47,59.79,0.354839,0.0
Bilawal Bhatti,14.83,118.66,0.16,0.0
Aiden Markram,29.58,88.4,0.119508,0.111111
Dale Richards,25.57,71.31,0.0956175,0.25
David Miller,38.96,100.86,0.103901,0.141667
Patrick Browne,33.5,74.86,0.0726257,0.0
Don Maxwell,27.66,69.74,0.0714286,0.1
Tino Mawoyo,8.28,36.25,0.571429,0.0
Sachin Tendulkar,44.83,86.23,4.77538,0.313175
Ryan Higgins,2.5,23.8,0.0,0.0
Nikita Miller,20.28,79.1,0.0752089,0.02
Dirk Nannes,1.0,50.0,0.0,0.0
Mushfiqur Rahim,34.95,78.16,2.55122,0.190244
Carlos Brathwaite,14.4,86.06,1.18182,0.030303
Keemo Paul,16.42,75.65,0.818182,0.0
KL Rahul,34.3,80.89,2.21429,0.214286
Devendra Bishoo,10.93,62.35,0.0684411,0.0
Ashok Dinda,4.2,58.33,0.0277778,0.0
Liam Plunkett,19.46,99.31,0.107143,0.0121951
Tushar Imran,14.35,59.17,1.65854,0.0487805
Sunil Narine,11.0,82.31,0.108844,0.0
Moeen Ali,26.01,103.74,2.14583,0.0833333
Glenn Rogers,16.2,47.92,0.769231,0.0
Danushka Gunathilaka,32.41,84.7,3.47222,0.25
Elton Chigumbura,25.23,80.02,0.0827955,0.0985916
Suranga Lakmal,8.68,58.49,0.219512,0.0
Rikki Clarke,11.07,62.06,0.0560345,0.0
Lega Siaka,20.7,82.24,0.102804,0.117647
Nathan Lyon,23.0,94.52,0.123288,0.0
Junior Dala,8.0,133.33,0.5,0.0
Ryan Sidebottom,13.3,68.55,0.056701,0.0
Nurul Hasan,34.0,97.14,3.0,0.0
Neil Kruger,19.5,52.0,1.5,0.0
Janeiro Tucker,19.84,68.31,2.46154,0.0384615
Luke Wright,20.2,86.21,0.0987805,0.04
Suraj Randiv,17.5,73.29,0.935484,0.0322581
Skhawat Ali,11.5,42.2,1.75,0.0
Denesh Ramdin,25.0,80.35,0.0715851,0.0719424
Amir Hayat,10.33,42.46,0.0273973,0.0
David Willey,18.6,82.3,0.0855457,0.0217391
Vani Morea,26.08,68.04,0.0608696,0.230769
Mitchell McClenaghan,27.0,78.26,0.270833,0.0
Najeeb Amar,12.66,59.37,1.5,0.0
Hasan Durham,8.75,33.33,0.0190476,0.0
Andy Balbirnie,31.44,74.63,0.0795604,0.196721
Ish Sodhi,6.2,73.8,0.0714286,0.0
Jason Krejza,13.0,56.52,0.0,0.0
Jamie Atkinson,27.77,62.81,0.0753769,0.111111
Afsar Zazai,17.6,54.09,0.0307377,0.117647
Vikram Solanki,26.75,72.93,2.78431,0.137255
Friday Kasteni,6.0,42.85,0.0238095,0.0
Ashley Nurse,19.28,98.97,0.106776,0.0
Martin Suji,8.23,46.95,0.171875,0.0
Abul Hasan,3.66,68.75,0.0625,0.0
Marvan Atapattu,37.57,67.72,2.79478,0.261194
Donald Tiripano,15.3,57.84,0.0581395,0.0
Colin Ingram,32.42,82.32,0.0898438,0.193548
Trent Johnston,19.55,94.64,0.0904459,0.0
Roelof van der Merwe,9.75,95.12,0.121951,0.0
Alok Kapali,19.6,67.96,0.0610897,0.0869565
Glenn Blakeney,36.0,104.34,0.130435,0.0
Usman Ghani,27.4,79.03,0.0903846,0.2
Mahmudullah,34.15,76.08,1.98857,0.131429
Faisal Iqbal,22.42,60.5,0.0539499,0.0555556
Stewart Heaney,10.25,44.56,0.0543478,0.0
Ruvindu Gunasekera,23.94,67.2,0.0753324,0.315789
Liam Dawson,7.0,82.35,0.333333,0.0
Syed Rasel,5.06,43.78,0.0378378,0.0
Delyone Borden,14.0,50.25,0.0461538,0.0
Tanwir Afzal,18.25,114.5,0.141176,0.05
Neil MacRae,5.0,27.77,0.0277778,0.0
Tony Ura,29.05,79.0,0.081571,0.111111
Roger Whelan,2.5,41.66,0.0833333,0.0
Tinashe Panyangara,6.63,51.61,0.049676,0.0
Thinus Fourie,21.0,82.35,0.0980392,0.0
Steve Harmison,8.27,64.53,0.0517241,0.0
Kalpesh Patel,1.0,25.0,0.0,0.0
Runish Gudhka,17.0,121.42,0.0714286,0.0
Younis Khan,31.24,75.29,2.39245,0.207547
Roy Lamsam,12.0,51.06,0.0851064,0.0
Lakshmipathy Balaji,12.0,78.94,0.366667,0.0
Neil Broom,26.94,81.22,0.0775194,0.153846
Ramesh David,27.33,48.23,0.0588235,0.0
Stephan Myburgh,24.5,86.72,3.38462,0.153846
Harry Gurney,7.5,45.45,0.1,0.0
Brenton Parchment,17.42,56.22,2.42857,0.0
John Hastings,27.1,99.26,1.27586,0.0344828
Upul Tharanga,33.74,75.92,3.61702,0.221277
Sachithra Senanayake,13.18,93.24,0.755102,0.0
Kithuruwan Vithanage,15.0,83.33,1.83333,0.0
Imran Farhat,30.69,69.06,3.55172,0.241379
Zulqarnain Haider,24.0,70.58,0.0441176,0.0
Noor-ul-Haq,6.0,20.68,0.0,0.0
Gareth Hopkins,14.75,75.88,0.0675241,0.0
Luuk van Troost,15.77,62.28,1.43478,0.0
Ashif Mulla,20.08,81.0,0.10084,0.0416667
Brendon McCullum,30.41,96.37,0.123099,0.142308
Chandrapaul Hemraj,13.66,83.67,0.153061,0.0
Gary Wilson,23.81,71.94,0.0697917,0.12381
Tim Gruijters,22.66,58.62,1.4,0.0
Deepak Chahar,12.0,85.71,1.0,0.0
George Dockrell,16.54,69.34,0.057485,0.0229885
Craig Kieswetter,30.11,89.93,0.117747,0.130435
William Porterfield,31.19,69.47,0.0773277,0.210526
Tarisai Musakanda,21.71,79.58,0.0890052,0.0666667
Tafadzwa Mufambisi,9.16,61.11,0.0666667,0.0
Sohail Khan,5.0,49.01,0.0392157,0.0
Yuzvendra Chahal,8.5,50.74,0.0746269,0.0
Sanath Jayasuriya,32.36,91.2,3.97753,0.21573
Royston Crandon,5.0,55.55,1.0,0.0
Yuvraj Singh,36.55,87.67,0.107114,0.217105
Garnett Kruger,0.0,0.0,0.0,0.0
Dinesh Mongia,27.95,71.47,2.2807,0.0877193
Shaun Marsh,41.62,81.48,3.95775,0.309859
Josclyn Pitcher,6.66,71.42,0.107143,0.0
Daren Powell,5.36,71.95,0.163636,0.0
Courtney Kruger,1.5,15.0,0.0,0.0
Kumar Sangakkara,41.98,78.86,0.0816157,0.292079
Michael Carberry,19.0,63.33,0.0777778,0.166667
Monde Zondeki,4.0,80.0,0.0,0.0
Jacques Rudolph,35.57,68.05,0.066087,0.155556
James Franklin,23.96,76.92,0.0690491,0.0363636
Bhuvneshwar Kumar,15.38,75.03,0.495238,0.00952381
James Vince,28.12,90.72,0.133065,0.1
Gautam Gambhir,39.68,85.25,0.0940755,0.306122
Edgar Schiferli,10.06,73.85,0.105505,0.0
Adam Gilchrist,35.89,96.94,0.132131,0.247387
Jake Ball,9.5,77.55,0.122449,0.0
Gregor Maiden,21.0,63.15,0.0451128,0.0
Nazimuddin,13.36,62.02,0.0843882,0.0
Fidel Edwards,9.12,45.62,0.03125,0.0
Anthony Ireland,3.75,29.7,0.019802,0.0
Hamid Hassan,7.07,53.8,0.0643275,0.0
Mohammad Saifuddin,29.16,70.0,1.07692,0.0769231
Adam Voges,45.78,87.17,2.29032,0.16129
Kyle Christie,0.0,0.0,0.0,0.0
Daniel Christian,21.0,88.92,0.0846906,0.0
Daniel Flynn,15.2,63.33,0.0694444,0.0
Joe Burns,24.33,79.34,0.0923913,0.166667
Michael Lumb,55.0,81.28,5.0,0.333333
Russel Arnold,35.26,72.57,1.69444,0.161111
Ben Cutting,26.5,79.1,0.0746269,0.0
Rohit Sharma,47.39,87.95,0.100692,0.305825
James Marshall,25.0,79.87,0.0734824,0.2
Jon Lewis,8.33,79.36,0.0634921,0.0
Andrew Tye,14.25,118.75,1.0,0.0
Sam Heazlett,4.0,36.36,0.0,0.0
Dhammika Prasad,21.5,88.35,0.0821918,0.0
Ravi Shah,27.88,65.53,3.39286,0.232143
Jos Buttler,41.54,119.57,0.140874,0.198473
Chamara Kapugedera,21.09,72.04,1.42157,0.0784314
Virat Kohli,59.57,92.96,0.097308,0.396476
Imran Tahir,8.11,69.85,0.105263,0.0
Wanindu Hasaranga,10.5,88.73,0.0985916,0.0
Prabath Jayasuriya,11.0,84.61,0.0769231,0.0
Abdool Samad,29.6,70.81,0.0755981,0.111111
Mohammad Nabi,29.12,87.36,0.082912,0.125
Karim Sadiq,23.75,80.91,0.109029,0.0833333
Vishwa Fernando,15.0,49.18,0.375,0.0
Kedar Jadhav,43.48,102.53,2.38983,0.118644
Peter Connell,20.0,54.79,0.0958904,0.0
Albert van der Merwe,3.75,60.0,0.04,0.0
Chamara Silva,28.85,70.4,1.98667,0.186667
Salman Faris,14.33,54.43,1.66667,0.0
Scott McKechnie,15.42,55.95,0.0362694,0.0
Chris Foggo,26.5,60.91,1.5,0.25
Rakep Patel,20.03,63.49,0.0644172,0.0512821
Mohammad Nawaz,22.11,93.42,1.28571,0.0714286
Tanbir Hayder,2.5,31.25,0.0,0.0
Tim Seifert,16.5,122.22,0.111111,0.0
Najmul Hossain Shanto,6.66,44.44,0.0,0.0
Richie Berrington,27.16,72.41,2.01408,0.169014
Vijay Shankar,33.0,96.49,2.0,0.0
Oliver Pitcher,14.4,33.17,0.0184332,0.0
Sohrawordi Shuvo,14.0,72.59,0.0740741,0.0
Cephas Zhuwao,17.11,116.66,3.0,0.0
Alasdair Evans,11.87,65.97,0.0694444,0.0
Rahul Sharma,1.0,50.0,0.0,0.0
Jonathan Carter,23.24,70.68,0.0705596,0.0909091
Venugopal Rao,24.22,60.05,0.0523416,0.0625
Glenn McGrath,3.83,48.72,0.029661,0.0
Mohammad Kaif,32.01,72.03,0.0620094,0.152
John Reva,10.33,74.69,0.888889,0.0
Sunil Dhaniram,24.72,81.26,0.0843695,0.136364
Billy Stanlake,1.33,14.28,0.0,0.0
Kyle McCallan,20.05,86.15,0.974359,0.025641
Tendai Chisoro,14.88,61.46,0.611111,0.0
Scott Styris,32.48,79.41,0.0745793,0.170213
Nizakat Khan,33.75,82.92,0.108108,0.15
Mitchell Santner,27.53,89.58,0.0889371,0.0338983
Martin Guptill,43.51,87.44,0.111337,0.295858
Kaushalya Weeraratne,20.0,90.39,0.866667,0.0
Tillakaratne Dilshan,39.27,86.23,0.0977122,0.209091
Boeta Dippenaar,42.23,67.78,0.0693481,0.280374
Andre Nel,12.7,76.5,0.10241,0.0
Kieron Pollard,25.71,92.89,0.10349,0.118812
Calum MacLeod,38.31,84.33,3.81356,0.237288
Peter Moor,21.64,68.11,0.0637755,0.0869565
Taskin Ahmed,4.1,41.41,0.0625,0.0
David Warner,43.43,96.55,4.9434,0.292453
Taijul Islam,10.5,52.5,0.05,0.0
Ian Blackwell,14.92,86.66,0.101075,0.0294118
Bilal Asif,13.33,81.63,2.33333,0.0
Jubair Hossain,5.0,55.55,0.111111,0.0
Jeroen Smits,16.9,46.94,0.0277778,0.0
Khaliq Dad,13.33,57.97,0.0144928,0.0
Aizaz Cheema,8.66,57.77,0.142857,0.0
Dilhara Fernando,9.19,60.96,0.0535714,0.0
Rory Kleinveldt,15.0,84.67,0.112903,0.0
Siddarth Kaul,0.5,33.33,0.0,0.0
Dewald Nel,15.5,57.4,0.037037,0.0
Hashim Amla,49.74,89.22,0.0968979,0.367816
Brad Wheal,4.0,51.61,0.230769,0.0
Eddie Richardson,12.0,66.66,0.111111,0.0
Imrul Kayes,32.02,71.1,3.52564,0.25641
Andrew Ellis,14.0,83.69,0.0652174,0.0
Reinhardt Strydom,13.83,53.54,1.0,0.0
Eric Szwarczynski,29.78,68.23,2.70732,0.243902
Alex Cusack,22.57,64.27,0.0543572,0.0338983
Nelson Odhiambo,9.33,46.28,0.375,0.0
Pieter Seelaar,9.46,53.71,0.25641,0.0
Vusi Sibanda,24.54,63.48,0.076972,0.181102
Dhananjaya de Silva,25.48,77.56,0.0879369,0.121212
Dolar Mahmud,15.25,138.63,0.204545,0.0
Harbhajan Singh,13.3,81.06,0.538136,0.0
Kusal Perera,29.26,90.77,0.116501,0.170455
Peter Ingram,27.57,81.09,0.12605,0.125
Doug Bracewell,15.8,73.83,0.0654206,0.0526316
James Ngoche,5.0,41.17,0.0235294,0.0
Asghar Afghan,23.88,64.75,0.0601433,0.117647
Tendai Chatara,6.62,48.62,0.0458716,0.0
Navdeep Poonia,11.28,62.86,1.57143,0.047619
Geoff Barnett,20.68,61.07,0.0738255,0.0454545
Ziaur Rahman,11.27,112.72,0.172727,0.0
Simi Singh,14.84,58.13,0.0481928,0.0
Chirag Suri,17.81,51.17,0.0496084,0.0909091
Nathan Hauritz,22.4,96.27,0.5,0.0172414
Asela Gunaratne,27.38,79.41,0.0773481,0.0645161
Mohammad Asif,3.77,34.0,0.0526316,0.0
James Taylor,42.23,80.12,0.0731707,0.296296
Ed Rainsford,5.5,41.04,0.0223881,0.0
Tinotenda Mutombodzi,12.44,70.0,0.0625,0.0
Shamsur Rahman,26.6,76.0,0.0914286,0.2
Rahul Dravid,39.16,71.24,0.0649045,0.276163
Grant Elliott,34.06,81.78,0.0740894,0.156627
Lahiru Gamage,2.0,14.81,0.0,0.0
Sam Billings,22.58,90.93,0.104027,0.133333
Mohammad Tauqir,13.57,57.92,1.09091,0.0909091
Jesse Ryder,33.21,95.31,0.13296,0.1875
Seekkuge Prasanna,12.38,94.6,1.375,0.05
Kyle Mills,15.62,81.66,0.0889236,0.0117647
Darren Sammy,24.94,100.05,0.12246,0.0714286
Robin Uthappa,25.94,90.59,2.73913,0.130435
Umar Gul,9.72,71.18,0.0778816,0.0
Anamul Haque,30.52,70.9,0.0819672,0.162162
Ben Cooper,29.0,120.83,3.0,0.166667
Durand Soraine,3.5,70.0,0.25,0.0
Fahad Alhashmi,0.0,0.0,0.0,0.0
Stuart Poynter,13.21,66.54,0.0539568,0.0
Daniel Morgan,1.0,18.18,0.0,0.0
Taufeeq Umar,24.0,56.31,2.40909,0.136364
Chris Gayle,38.16,87.14,4.86851,0.262976
Travis Head,34.4,90.02,3.59524,0.261905
Scott Edwards,13.5,79.41,0.0588235,0.0
Parthiv Patel,23.74,76.5,0.0893971,0.105263
Shai Hope,51.06,76.35,0.0720353,0.296296
Brijal Patel,16.36,48.91,1.51613,0.0
Shannon Gabriel,3.5,39.62,0.0188679,0.0
Manzarul Islam,20.68,49.55,0.0329341,0.04
Ross Taylor,48.34,83.37,0.0834199,0.307339
Joginder Sharma,35.0,116.66,0.166667,0.0
Rishabh Pant,23.25,130.98,0.183099,0.0
Shadeep Silva,7.0,53.84,0.0,0.0
Michael Vaughan,27.15,68.39,0.0748792,0.186047
Shawn Findlay,20.85,75.25,0.0979381,0.111111
Mohammad Sami,11.62,64.08,0.298851,0.0
Johan van der Wath,14.83,127.14,0.157143,0.0
Shabir Noori,19.1,63.66,0.08,0.1
Stuart Broad,12.3,74.61,0.0634697,0.0
Ben Stokes,37.57,94.1,0.103141,0.214286
Saqib Ali,21.0,65.11,0.0697674,0.0
Jacques Kallis,44.36,72.89,0.0659742,0.314024
Gordon Goudie,10.0,80.8,0.111111,0.0
Imam-ul-Haq,60.3,81.58,0.0688235,0.392857
Ian Billcliff,27.84,66.7,0.0643127,0.210526
Khaled Mahmud,14.36,67.83,0.0663929,0.012987
Chris Tremlett,7.14,56.17,0.0449438,0.0
Najibullah Zadran,30.23,90.39,0.106762,0.178571
Liton Das,21.62,82.95,2.60714,0.107143
Ghulam Shabber,21.73,62.5,0.065,0.173913
Ryan Watson,30.83,74.33,3.17143,0.2
Stuart Binny,28.75,93.49,0.113821,0.0714286
Darren Ramsammy,0.0,0.0,0.0,0.0
Yasir Shah,18.14,85.23,0.0671141,0.0
Kyle Hope,23.0,71.87,2.85714,0.0
Aamer Yamin,95.0,98.95,3.25,0.25
Shardul Thakur,22.0,137.5,0.4,0.0
Mohammad Shahzad,34.43,88.68,0.122921,0.243902
Loots Bosman,25.08,98.68,0.15082,0.142857
Rob Taylor,14.0,89.53,0.933333,0.0
Elias Sunny,1.0,18.18,0.0,0.0
Anil Kumble,10.53,61.06,0.232472,0.0
Ashfaq Ahmed,21.5,88.88,0.121447,0.125
Mitchell Marsh,35.7,93.08,2.96226,0.226415
Nadeem Ahmed,5.58,44.37,0.0331126,0.0
Steven Welsh,20.5,52.56,0.0769231,0.0
Saeed Ajmal,7.04,60.56,0.221239,0.0
Karl Whatham,18.0,43.9,2.0,0.0
Nasir Jamshed,31.51,75.38,3.52083,0.229167
Jermaine Blackwood,5.5,47.82,0.0434783,0.0
Jack Vare,10.12,73.63,0.0454545,0.0
Alzarri Joseph,34.66,85.95,0.0826446,0.0
Joe Denly,26.63,65.54,0.0738255,0.153846
Azeem Pitcher,9.0,40.44,0.0337079,0.0
Faheem Ashraf,12.46,83.07,0.0974359,0.0
Shane Bond,16.22,76.04,0.0729167,0.0
Kevin Hurdle,10.62,84.15,0.526316,0.0
Andrew Symonds,39.75,92.44,0.100291,0.181818
Zahoor Khan,6.85,65.75,0.109589,0.0
Chris Douglas,61.0,55.96,0.0688073,1.0
Dasun Shanaka,21.8,114.33,2.31579,0.105263
Phil Mustard,23.3,92.46,0.130952,0.1
Saqlain Haider,14.5,75.32,0.0909091,0.0
Shehan Jayasuriya,13.83,54.96,0.555556,0.0
Saad Nasim,49.5,79.83,0.0806452,0.333333
Lahiru Kumara,8.0,43.24,0.0540541,0.0
Ravi Rampaul,12.48,76.69,0.5,0.0108696
Desmond Chumney,20.89,66.72,0.0638655,0.0
Nitish Kumar,15.5,54.65,0.0453401,0.0
Kane Williamson,45.9,82.61,0.0825524,0.345324
Josh Hazlewood,18.5,64.91,0.136364,0.0
Arshad Khan,12.09,61.29,0.0322581,0.0
Stuart Clark,13.8,78.4,0.0795455,0.0
Atse Buurman,15.55,78.21,0.0837989,0.0
Abdur Rehman,8.35,53.99,0.0456274,0.0
Gordon Drummond,18.46,91.6,0.833333,0.0
Dwayne Leverock,11.1,29.05,0.15625,0.0
Aizaz Khan,20.0,69.51,0.0641711,0.0
Neil Carter,0.0,0.0,0.0,0.0
Sagar Pun,3.0,15.0,0.0,0.0
Ravi Bopara,30.62,77.84,0.0687464,0.125
Lameck Onyango,13.09,76.59,0.0851064,0.0
Steven Smith,41.84,86.35,2.96296,0.25
Chris Jordan,12.07,89.89,0.0904255,0.0
Malhar Patel,13.33,42.1,0.0315789,0.0
Anil Sah,12.5,71.42,0.114286,0.0
George O'Brien,5.42,70.37,0.0925926,0.0
Maurits Jonkman,10.0,39.21,0.0392157,0.0
Wahab Riaz,13.69,82.37,0.848101,0.0253165
Axar Patel,12.92,95.26,0.421053,0.0
Wilfred Diepeveen,6.0,85.71,0.142857,0.0
Jacobi Robinson,13.5,67.5,0.075,0.0
Aman Ali,0.0,0.0,0.0,0.0
Arafat Sunny,12.0,52.17,0.0543478,0.0
Preston Mommsen,30.97,69.04,2.29545,0.181818
Timm van der Gugten,2.0,66.66,0.0,0.0
Stuart Whittingham,6.0,66.66,0.0,0.0
Ronsford Beaton,15.0,29.41,1.0,0.0
Amjad Ali,30.58,76.47,4.29412,0.176471
Ross Lyons,22.5,61.22,0.32,0.0
Cheteshwar Pujara,10.2,39.23,0.8,0.0
Hamish Marshall,27.43,73.06,0.0532663,0.19697
Matt Henry,19.3,103.76,0.139785,0.0
Assad Vala,20.15,62.68,0.0589198,0.105263
Mohsin Mulla,1.0,9.09,0.0,0.0
Abdur Razzak,13.43,76.37,0.0745098,0.00653595
Kiplin Doriga,34.75,69.15,2.16667,0.166667
Colin Smith,19.63,67.5,1.92593,0.0740741
Enamul Haque jnr,3.0,63.15,0.0,0.0
Keegan Meth,13.25,57.92,0.0601093,0.0909091
Rodney Trott,21.66,52.2,0.818182,0.0
Graham Manou,7.0,116.66,0.0,0.0
Basant Regmi,3.25,27.65,0.0425532,0.0
Clay Smith,16.0,78.36,0.134694,0.0833333
Lasith Malinga,7.05,75.65,0.293578,0.00458716
Ehsan Adil,9.0,64.28,0.333333,0.0
Aaron Redmond,25.33,58.68,0.0733591,0.166667
Dean Minors,26.55,60.42,3.25,0.15
Rajin Saleh,23.92,54.82,0.0529187,0.162791
Alex Carey,30.64,83.46,0.0836576,0.0526316
Gavin Tonge,5.0,62.5,0.0625,0.0
Marc Petrie,1.5,16.66,0.0,0.0
Sreesanth,4.0,36.36,0.0165289,0.0
Ashan Priyanjan,23.33,80.45,0.0957854,0.0869565
Ian Bell,37.87,77.16,0.079356,0.242236
Chamu Chibhabha,23.65,63.13,0.0634249,0.15534
Dougie Brown,17.72,66.32,1.2,0.04
Michael Swart,19.7,72.42,2.0,0.0833333
Daan van Bunge,21.1,66.42,0.0755509,0.0810811
Matthew Hayden,43.8,78.96,0.0930861,0.285714
Dean Brownlie,25.78,74.27,0.0967078,0.0625
Ruaidhri Smith,10.0,166.66,0.333333,0.0
Hasantha Fernando,21.5,59.72,0.0694444,0.0
Jekon Edness,28.0,62.53,0.0620347,0.0909091
Gyanendra Malla,23.83,75.66,0.100529,0.166667
Haseeb Amjad,22.4,131.76,2.28571,0.0
James Faulkner,34.4,104.24,1.62319,0.0724638
Bas Zuiderent,23.84,58.56,0.0539242,0.140351
Irfan Ahmed,16.5,79.2,0.136,0.0
Noor Ali Zadran,25.06,63.35,0.0697802,0.166667
Mohammad Yousuf,41.71,75.1,3.03819,0.274306
Blessing Muzarabani,2.0,17.97,0.0224719,0.0
Andy Blignaut,18.96,106.28,0.127334,0.0925926
Bernard Loots,5.33,59.25,0.0740741,0.0
Shreyas Iyer,42.0,96.33,4.16667,0.333333
Wasim Jaffer,5.0,43.47,1.0,0.0
Regan West,30.5,148.78,0.9,0.0
Sandeep Jyoti,22.0,59.72,0.0429864,0.0714286
Sewnarine Chattergoon,24.66,60.16,0.0926829,0.111111
Shafiqullah,22.63,105.39,2.125,0.0833333
Adrian Barath,30.3,64.37,0.0751634,0.142857
Shehan Madushanka,7.0,116.66,1.0,0.0
Swapnil Patil,26.3,65.09,1.84615,0.153846
Ahmed Shah,2.0,20.0,0.0,0.0
Michael Jones,38.8,71.58,3.4,0.4
Tino Best,9.5,60.8,0.269231,0.0
Paras Khadka,39.16,82.16,0.111888,0.333333
Hussain Butt,4.0,28.57,0.0,0.0
Nicky Boje,26.67,88.7,0.0928482,0.0521739
Shoaib Malik,35.0,81.91,2.52113,0.18662
Peter Fulton,32.53,72.77,0.0714675,0.183673
Geraint Jones,24.62,77.17,0.0787825,0.0784314
Aftab Shamsudeen,3.0,10.71,0.0,0.0
Tim Ambrose,2.5,29.41,0.0,0.0
Chad Soper,15.63,54.08,0.0283019,0.0
RP Singh,10.4,42.97,0.0247934,0.0
John Blain,14.94,54.93,0.0425532,0.0
Kenny Carroll,11.66,55.55,0.0396825,0.0
Tim de Leede,16.66,63.69,1.51724,0.0689655
Stuart Matsikenyeri,22.01,72.39,0.0738932,0.115044
Indika Batuwitarachchi,7.0,29.16,0.0,0.0
Chris Mpofu,2.3,23.23,0.00505051,0.0
Jahurul Islam,22.5,72.77,0.0727763,0.0714286
Qadeer Ahmed,4.5,29.03,0.0322581,0.0
Vikrant Shetty,8.0,55.17,0.5,0.0
Graeme Cremer,14.58,62.2,0.0443144,0.0104167
Oronde Bascome,10.83,44.82,1.0,0.0
Niall O'Brien,28.05,70.94,0.0681693,0.184466
Charles Coventry,24.44,88.68,0.0971185,0.102564
Ramesh Powar,11.64,62.69,0.0538462,0.0322581
Graeme Swann,13.88,90.41,0.0940325,0.0
Sam Curran,8.5,58.62,1.0,0.0
Munaf Patel,6.72,66.07,0.114286,0.0
Monty Panesar,5.2,28.57,0.021978,0.0
Ian Stanger,10.0,33.33,0.00666667,0.0
Mahela Udawatte,28.55,67.1,3.11111,0.222222
Francis Otieno,4.0,23.52,0.0,0.0
Nazmul Islam,7.0,53.84,0.0,0.0
Luke Woodcock,14.0,63.63,0.0454545,0.0
Nelon Pascal,0.0,0.0,0.0,0.0
Vinay Kumar,9.55,58.9,0.0479452,0.0
Ashwell Prince,35.1,67.77,0.0539281,0.0576923
Stephen Fleming,32.4,71.49,0.0788116,0.203571
