[0],34,9,8,14,0,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,0,13,0
[0],42,23,0,13,0,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,20,12,0
[0],42,36,20,12,0,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,8,15,0
[0],62,48,8,15,0,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,4,24,0
[0],70,63,4,24,0,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,28,13,1
[0],74,87,28,13,1,0,0,256.64,7.88235,0.360294,240.208,8.344,0.424,20,23,1
[0],0,0,0,0,0,0,289,256.64,7.88235,0.360294,240.208,8.344,0.424,0,0,0
[0],0,0,0,0,0,0,289,256.64,7.88235,0.360294,240.208,8.344,0.424,4,8,0
[0],0,0,4,8,0,0,289,256.64,7.88235,0.360294,240.208,8.344,0.424,26,4,1
[0],4,8,26,4,1,0,289,256.64,7.88235,0.360294,240.208,8.344,0.424,8,13,0
[0],30,12,8,13,0,1,289,256.64,7.88235,0.360294,240.208,8.344,0.424,20,9,1
[0],38,25,20,9,1,1,289,256.64,7.88235,0.360294,240.208,8.344,0.424,4,19,0
[0],58,34,4,19,0,2,289,256.64,7.88235,0.360294,240.208,8.344,0.424,0,13,2
[0],62,53,0,13,2,2,289,256.64,7.88235,0.360294,240.208,8.344,0.424,13,19,0
[0],62,66,13,19,0,4,289,256.64,7.88235,0.360294,240.208,8.344,0.424,26,11,1
[0],75,85,26,11,1,4,289,256.64,7.88235,0.360294,240.208,8.344,0.424,19,18,0
[0],0,0,0,0,0,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,0,0,0
[0],0,0,0,0,0,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,12,10,0
[0],0,0,12,10,0,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,0,5,0
[0],12,10,0,5,0,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,12,12,0
[0],12,15,12,12,0,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,0,11,1
[0],24,27,0,11,1,0,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,10,15,0
[0],24,38,10,15,0,1,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,4,8,2
[0],34,53,4,8,2,1,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,14,10,0
[0],38,61,14,10,0,3,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,14,10,0
[0],52,71,14,10,0,3,0,217.796,8.28571,0.428571,238.656,8.0625,0.328125,8,12,2
[0],0,0,0,0,0,0,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,0,0,0
[0],0,0,0,0,0,0,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,16,9,0
[0],0,0,16,9,0,0,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,0,17,0
[0],16,9,0,17,0,0,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,13,11,1
[0],16,26,13,11,1,0,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,0,9,0
[0],29,37,0,9,0,1,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,4,12,0
[0],29,46,4,12,0,1,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,8,11,1
[0],33,58,8,11,1,1,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,14,13,1
[0],41,69,14,13,1,2,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,4,15,1
[0],55,82,4,15,1,3,188,218.903,8.25806,0.354839,219.204,8.55102,0.44898,0,12,3
[0],0,0,0,0,0,0,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,0,0,0
[0],0,0,0,0,0,0,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,8,13,3
[0],0,0,8,13,3,0,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,6,6,0
[0],8,13,6,6,0,3,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,12,2,0
[0],14,19,12,2,0,3,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,0,17,0
[0],26,21,0,17,0,3,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,4,5,0
[0],26,38,4,5,0,3,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,0,14,1
[0],30,43,0,14,1,3,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,8,10,1
[0],30,57,8,10,1,4,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,4,12,1
[0],38,67,4,12,1,5,0,214.145,7.92727,0.309091,219.204,8.55102,0.44898,13,13,2
[0],0,0,0,0,0,0,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,0,0,0
[0],0,0,0,0,0,0,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,32,19,1
[0],0,0,32,19,1,0,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,16,10,0
[0],32,19,16,10,0,1,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,0,16,0
[0],48,29,0,16,0,1,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,10,13,0
[0],48,45,10,13,0,1,188,217.796,8.28571,0.428571,235.136,8.06818,0.318182,16,18,0
[0],0,0,0,0,0,0,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,0,0,0
[0],0,0,0,0,0,0,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,12,6,0
[0],0,0,12,6,0,0,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,10,5,2
[0],12,6,10,5,2,0,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,8,11,0
[0],22,11,8,11,0,2,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,0,11,1
[0],30,22,0,11,1,2,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,0,18,1
[0],30,33,0,18,1,3,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,4,13,0
[0],30,51,4,13,0,4,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,4,11,1
[0],34,64,4,11,1,4,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,10,11,1
[0],38,75,10,11,1,5,0,256.64,7.88235,0.360294,234.21,8.25,0.427419,0,18,2
[0],0,0,0,0,0,0,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,0,0,0
[0],0,0,0,0,0,0,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,0,4,0
[0],0,0,0,4,0,0,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,4,8,0
[0],0,4,4,8,0,0,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,20,10,1
[0],4,12,20,10,1,0,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,0,10,0
[0],24,22,0,10,0,1,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,4,12,0
[0],24,32,4,12,0,1,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,4,14,0
[0],28,44,4,14,0,1,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,4,17,0
[0],32,58,4,17,0,1,182,266.689,7.45355,0.213115,246.8,7.97241,0.331034,4,9,0
[0],0,0,0,0,0,0,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,0,0,0
[0],0,0,0,0,0,0,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,13,7,2
[0],0,0,13,7,2,0,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,16,6,0
[0],13,7,16,6,0,2,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,12,13,0
[0],29,13,12,13,0,2,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,12,13,1
[0],41,26,12,13,1,2,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,0,16,0
[0],53,39,0,16,0,3,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,8,16,1
[0],53,55,8,16,1,3,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,4,13,0
[0],61,71,4,13,0,4,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,12,13,0
[0],65,84,12,13,0,4,0,265.938,7.21918,0.246575,243.857,7.45578,0.306122,30,18,0
[0],0,0,0,0,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,0,0,0
[0],0,0,0,0,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,20,9,0
[0],0,0,20,9,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,34,11,0
[0],20,9,34,11,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,14,14,0
[0],54,20,14,14,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,9,10,0
[0],68,34,9,10,0,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,0,13,1
[0],77,44,0,13,1,0,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,4,18,0
[0],77,57,4,18,0,1,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,0,21,0
[0],81,75,0,21,0,1,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,8,18,2
[0],81,96,8,18,2,1,265,243.636,7.89899,0.318182,247.827,7.80198,0.326733,4,20,2
[0],0,0,0,0,0,0,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,0,0,0
[0],0,0,0,0,0,0,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,20,7,1
[0],0,0,20,7,1,0,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,16,6,1
[0],20,7,16,6,1,1,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,8,10,0
[0],36,13,8,10,0,2,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,21,11,0
[0],44,23,21,11,0,2,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,16,13,1
[0],65,34,16,13,1,2,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,8,13,0
[0],81,47,8,13,0,3,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,18,9,1
[0],89,60,18,9,1,3,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,22,11,0
[0],107,69,22,11,0,4,0,214.145,7.92727,0.309091,279.045,7.09091,0.181818,14,18,1
[0],0,0,0,0,0,0,261,230.2,8.6,0.4,235.136,8.06818,0.318182,0,0,0
[0],0,0,0,0,0,0,261,230.2,8.6,0.4,235.136,8.06818,0.318182,12,13,1
[0],0,0,12,13,1,0,261,230.2,8.6,0.4,235.136,8.06818,0.318182,8,11,1
[0],12,13,8,11,1,1,261,230.2,8.6,0.4,235.136,8.06818,0.318182,22,9,0
[0],20,24,22,9,0,2,261,230.2,8.6,0.4,235.136,8.06818,0.318182,8,12,0
[0],42,33,8,12,0,2,261,230.2,8.6,0.4,235.136,8.06818,0.318182,18,18,0
[0],50,45,18,18,0,2,261,230.2,8.6,0.4,235.136,8.06818,0.318182,16,7,0
[0],68,63,16,7,0,2,261,230.2,8.6,0.4,235.136,8.06818,0.318182,6,20,1
[0],84,70,6,20,1,2,261,230.2,8.6,0.4,235.136,8.06818,0.318182,12,26,1
[0],90,90,12,26,1,3,261,230.2,8.6,0.4,235.136,8.06818,0.318182,12,20,0
[0],0,0,0,0,0,0,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,0,0,0
[0],0,0,0,0,0,0,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,8,16,0
[0],0,0,8,16,0,0,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,22,8,0
[0],8,16,22,8,0,0,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,0,4,2
[0],30,24,0,4,2,0,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,4,8,1
[0],30,28,4,8,1,2,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,4,11,0
[0],34,36,4,11,0,3,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,9,14,0
[0],38,47,9,14,0,3,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,8,9,1
[0],47,61,8,9,1,3,0,197.276,8.86207,0.517241,235.136,8.06818,0.318182,0,14,0
[0],0,0,0,0,0,0,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,0,0,0
[0],0,0,0,0,0,0,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,20,5,2
[0],0,0,20,5,2,0,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,4,4,3
[0],20,5,4,4,3,2,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,0,6,0
[0],24,9,0,6,0,5,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,14,10,1
[0],24,15,14,10,1,5,171,214.145,7.92727,0.309091,247.944,7.61111,0.222222,4,9,0
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,0,0,0
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,12,6,0
[0],0,0,12,6,0,0,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,24,11,0
[0],12,6,24,11,0,0,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,4,12,1
[0],36,17,4,12,1,0,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,0,19,1
[0],40,29,0,19,1,1,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,0,14,2
[0],40,48,0,14,2,2,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,12,7,0
[0],40,62,12,7,0,4,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,10,13,0
[0],52,69,10,13,0,4,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,4,12,0
[0],62,82,4,12,0,4,0,266.689,7.45355,0.213115,247.827,7.80198,0.326733,4,14,1
[0],0,0,0,0,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,0,0,0
[0],0,0,0,0,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,12,5,0
[0],0,0,12,5,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,16,6,0
[0],12,5,16,6,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,8,21,0
[0],28,11,8,21,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,10,11,0
[0],36,32,10,11,0,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,8,13,1
[0],46,43,8,13,1,0,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,4,17,0
[0],54,56,4,17,0,1,207,265.938,7.21918,0.246575,234.21,8.25,0.427419,0,17,0
[0],0,0,0,0,0,0,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,0,0,0
[0],0,0,0,0,0,0,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,0,7,0
[0],0,0,0,7,0,0,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,18,16,0
[0],0,7,18,16,0,0,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,16,6,1
[0],18,23,16,6,1,0,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,8,19,0
[0],34,29,8,19,0,1,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,5,19,0
[0],42,48,5,19,0,1,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,16,18,1
[0],47,67,16,18,1,1,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,8,13,0
[0],63,85,8,13,0,2,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,0,13,1
[0],71,98,0,13,1,2,0,265.938,7.21918,0.246575,244.514,7.48571,0.285714,0,8,3
[0],0,0,0,0,0,0,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,0,0,0
[0],0,0,0,0,0,0,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,16,12,0
[0],0,0,16,12,0,0,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,16,5,1
[0],16,12,16,5,1,0,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,4,13,0
[0],32,17,4,13,0,1,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,12,7,0
[0],36,30,12,7,0,1,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,6,12,1
[0],48,37,6,12,1,1,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,8,6,1
[0],54,49,8,6,1,2,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,8,11,0
[0],62,55,8,11,0,3,205,231.384,8.04464,0.321429,247.827,7.80198,0.326733,0,17,0
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,0,0,0
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,8,7,0
[0],0,0,8,7,0,0,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,16,10,1
[0],8,7,16,10,1,0,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,4,13,0
[0],24,17,4,13,0,1,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,12,8,2
[0],28,30,12,8,2,1,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,0,16,0
[0],40,38,0,16,0,3,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,0,19,0
[0],40,54,0,19,0,3,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,0,20,0
[0],40,73,0,20,0,3,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,4,15,1
[0],40,93,4,15,1,3,0,266.689,7.45355,0.213115,243.857,7.45578,0.306122,4,19,1
[0],0,0,0,0,0,0,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,0,0,0
[0],0,0,0,0,0,0,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,8,9,1
[0],0,0,8,9,1,0,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,12,14,1
[0],8,9,12,14,1,1,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,8,7,0
[0],20,23,8,7,0,2,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,4,12,4
[0],28,30,4,12,4,2,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,0,14,0
[0],32,42,0,14,0,6,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,8,8,1
[0],32,56,8,8,1,6,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,16,14,0
[0],40,64,16,14,0,7,200,243.636,7.89899,0.318182,234.21,8.25,0.427419,20,11,0
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,0,0,0
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,4,11,1
[0],0,0,4,11,1,0,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,12,10,2
[0],4,11,12,10,2,1,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,4,9,0
[0],16,21,4,9,0,3,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,0,7,1
[0],20,30,0,7,1,3,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,4,7,0
[0],20,37,4,7,0,4,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,0,11,0
[0],24,44,0,11,0,4,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,8,5,2
[0],24,55,8,5,2,4,0,227.234,8.3964,0.414414,247.827,7.80198,0.326733,6,7,0
[0],0,0,0,0,0,0,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,0,0,0
[0],0,0,0,0,0,0,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,18,7,0
[0],0,0,18,7,0,0,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,8,7,0
[0],18,7,8,7,0,0,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,0,12,1
[0],26,14,0,12,1,0,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,14,6,0
[0],26,26,14,6,0,1,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,12,13,0
[0],40,32,12,13,0,1,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,8,13,0
[0],52,45,8,13,0,1,136,265.938,7.21918,0.246575,238.071,8.02679,0.348214,8,15,0
[0],0,0,0,0,0,0,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,0,0,0
[0],0,0,0,0,0,0,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,16,4,1
[0],0,0,16,4,1,0,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,8,7,0
[0],16,4,8,7,0,1,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,0,15,0
[0],24,11,0,15,0,1,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,0,11,1
[0],24,26,0,11,1,1,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,4,15,1
[0],24,37,4,15,1,2,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,0,11,0
[0],28,52,0,11,0,3,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,6,16,0
[0],28,63,6,16,0,3,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,8,19,1
[0],34,79,8,19,1,3,0,261.611,7.67176,0.267176,247.827,7.80198,0.326733,26,11,0
[0],0,0,0,0,0,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,0,0,0
[0],0,0,0,0,0,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,8,9,0
[0],0,0,8,9,0,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,20,9,0
[0],8,9,20,9,0,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,8,11,0
[0],28,18,8,11,0,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,4,11,1
[0],36,29,4,11,1,0,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,4,11,0
[0],40,40,4,11,0,1,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,20,13,0
[0],44,51,20,13,0,1,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,8,16,0
[0],64,64,8,16,0,1,210,265.938,7.21918,0.246575,234.23,7.89683,0.349206,22,10,1
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,0,0,0
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,8,6,0
[0],0,0,8,6,0,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,16,9,0
[0],8,6,16,9,0,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,0,11,0
[0],24,15,0,11,0,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,4,16,1
[0],24,26,4,16,1,0,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,20,11,1
[0],28,42,20,11,1,1,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,8,15,1
[0],48,53,8,15,1,2,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,4,4,0
[0],56,68,4,4,0,3,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,4,13,0
[0],60,72,4,13,0,3,0,227.234,8.3964,0.414414,243.857,7.45578,0.306122,4,11,0
[0],0,0,0,0,0,0,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,0,0,0
[0],0,0,0,0,0,0,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,12,9,0
[0],0,0,12,9,0,0,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,12,8,0
[0],12,9,12,8,0,0,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,0,11,1
[0],24,17,0,11,1,0,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,0,11,1
[0],24,28,0,11,1,1,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,4,17,0
[0],24,39,4,17,0,2,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,4,16,0
[0],28,56,4,16,0,2,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,16,18,0
[0],32,72,16,18,0,2,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,14,15,1
[0],48,90,14,15,1,2,187,243.636,7.89899,0.318182,238.071,8.02679,0.348214,8,12,1
[0],0,0,0,0,0,0,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,0,0,0
[0],0,0,0,0,0,0,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,16,6,1
[0],0,0,16,6,1,0,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,0,6,1
[0],16,6,0,6,1,1,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,4,9,0
[0],16,12,4,9,0,2,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,8,12,1
[0],20,21,8,12,1,2,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,4,14,0
[0],28,33,4,14,0,3,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,8,15,1
[0],32,47,8,15,1,3,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,0,10,1
[0],40,62,0,10,1,4,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,4,8,1
[0],40,72,4,8,1,5,0,217.796,8.28571,0.428571,238.071,8.02679,0.348214,22,10,1
[0],0,0,0,0,0,0,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,0,0,0
[0],0,0,0,0,0,0,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,0,15,2
[0],0,0,0,15,2,0,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,0,13,0
[0],0,15,0,13,0,2,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,4,12,2
[0],0,28,4,12,2,2,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,0,9,0
[0],4,40,0,9,0,4,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,4,18,1
[0],4,49,4,18,1,4,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,0,6,1
[0],8,67,0,6,1,5,197,227.234,8.3964,0.414414,219.204,8.55102,0.44898,4,6,1
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,253.0,8.5,0.5,0,0,0
[0],0,0,0,0,0,0,0,227.234,8.3964,0.414414,253.0,8.5,0.5,18,13,1
[0],0,0,18,13,1,0,0,227.234,8.3964,0.414414,253.0,8.5,0.5,10,11,0
[0],18,13,10,11,0,1,0,227.234,8.3964,0.414414,253.0,8.5,0.5,10,14,0
[0],28,24,10,14,0,1,0,227.234,8.3964,0.414414,253.0,8.5,0.5,12,16,0
[0],38,38,12,16,0,1,0,227.234,8.3964,0.414414,253.0,8.5,0.5,4,22,3
[0],0,0,0,0,0,0,181,206.375,9.125,0.625,253.0,8.5,0.5,0,0,0
[0],0,0,0,0,0,0,181,206.375,9.125,0.625,253.0,8.5,0.5,8,10,1
[0],0,0,8,10,1,0,181,206.375,9.125,0.625,253.0,8.5,0.5,4,5,1
[0],8,10,4,5,1,1,181,206.375,9.125,0.625,253.0,8.5,0.5,8,11,0
[0],12,15,8,11,0,2,181,206.375,9.125,0.625,253.0,8.5,0.5,12,11,2
[0],20,26,12,11,2,2,181,206.375,9.125,0.625,253.0,8.5,0.5,10,9,1
[0],32,37,10,9,1,4,181,206.375,9.125,0.625,253.0,8.5,0.5,26,8,0
[0],42,46,26,8,0,5,181,206.375,9.125,0.625,253.0,8.5,0.5,6,11,1
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,0,0,0
[0],0,0,0,0,0,0,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,0,13,1
[0],0,0,0,13,1,0,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,24,8,0
[0],0,13,24,8,0,1,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,4,8,0
[0],24,21,4,8,0,1,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,0,12,0
[0],28,29,0,12,0,1,0,266.689,7.45355,0.213115,244.514,7.48571,0.285714,14,13,1
